==============================================================================
Power-grid LG-ODE benchmark
model:                 latentode
task:                  interpolation
observed fraction:     0.4
data:                  C:\Users\nsubedi\Documents\lgode\LG-ODE\data\simbench_paper\1-MV-rural--0-sw.npz
SimBench code:         1-MV-rural--0-sw
nodes:                 97
features:              4
physical edges:        194
candidate pairs:        194
device:                cuda
parameters:            52788
trainable parameters:  52788
windows train/val/test: 1024/219/219
result:                C:\Users\nsubedi\Documents\lgode\LG-ODE\results\protocol_v5_publication_both_tasks_obs40_bs8\protocol_v5_publication_both_tasks_obs40_bs8__interpolation__obs40__latentode__seed1.json
checkpoint:            C:\Users\nsubedi\Documents\lgode\LG-ODE\checkpoints\protocol_v5_publication_both_tasks_obs40_bs8\protocol_v5_publication_both_tasks_obs40_bs8__interpolation__obs40__latentode__seed1.pt
==============================================================================
epoch=0052 loss=163.921646 train_diag_mse=0.031869 val_mse=0.032103 val_mae=0.062043 best_val_mse=0.035736 lr=5.000e-04 time=46.18s
epoch=0053 loss=164.503845 train_diag_mse=0.031985 val_mse=0.031516 val_mae=0.060753 best_val_mse=0.035736 lr=5.000e-04 time=46.19s
epoch=0054 loss=162.133416 train_diag_mse=0.031512 val_mse=0.032025 val_mae=0.062945 best_val_mse=0.035736 lr=5.000e-04 time=46.12s
epoch=0055 loss=162.406914 train_diag_mse=0.031565 val_mse=0.030508 val_mae=0.059394 best_val_mse=0.034708 lr=5.000e-04 time=46.39s
epoch=0056 loss=161.734091 train_diag_mse=0.031431 val_mse=0.030946 val_mae=0.059271 best_val_mse=0.034708 lr=5.000e-04 time=46.34s
epoch=0057 loss=161.412570 train_diag_mse=0.031366 val_mse=0.030042 val_mae=0.059432 best_val_mse=0.034265 lr=5.000e-04 time=46.35s
epoch=0058 loss=160.150171 train_diag_mse=0.031115 val_mse=0.030287 val_mae=0.059374 best_val_mse=0.034265 lr=5.000e-04 time=46.57s
epoch=0059 loss=159.725630 train_diag_mse=0.031030 val_mse=0.030076 val_mae=0.058711 best_val_mse=0.034265 lr=5.000e-04 time=46.56s
epoch=0060 loss=158.726955 train_diag_mse=0.030829 val_mse=0.030209 val_mae=0.059302 best_val_mse=0.034265 lr=5.000e-04 time=46.49s
epoch=0061 loss=157.659019 train_diag_mse=0.030613 val_mse=0.029334 val_mae=0.057081 best_val_mse=0.033447 lr=5.000e-04 time=46.19s
